run_id,as_of,account_id,account_type,industry,action,reason,queued,queue_position,in_holdout,score,rank,snapshot_age_days,intent_imputed,never_contacted,score_if_intent_low,score_if_intent_high,why
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01337,Prospect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.056),False,,False,0.055794870024035784,142,130,False,True,0.055794870024035784,0.05429298273190235,"started a trial · third-party intent score of 15, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00043,Suspect,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.048),False,,False,0.04796175472597977,182,34,False,False,0.04727625781623265,0.04796175472597977,"third-party intent score of 44, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01212,Prospect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.050),False,,False,0.049936573321390496,167,86,False,False,0.04657637152526574,0.04725222353561751,"third-party intent score of 8, against a typical 25 · 2 logged sales contacts"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00864,Suspect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.041674142888495504,264,3,True,True,0.04608960271064684,0.05913589672651227,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01434,Suspect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.054),False,,False,0.05402246211682925,151,198,False,True,0.06108467116330271,0.06230933514568194,700 employees · 0 website visits in the 90 days to 2026-08-01
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01464,Suspect,Professional Services,HOLD,below the level where this model's ranking carries any signal (score 0.047),False,,False,0.047191202610269586,191,66,False,False,0.0441243072986949,0.04190574300468297,"third-party intent score of 19, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01257,Suspect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.048),False,,False,0.04816326366723395,180,421,False,True,0.04608960271064684,0.04816326366723395,"third-party intent score of 38, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00940,Former Customer,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.043),False,,False,0.043495204267301246,232,86,True,True,0.04608960271064684,0.050253014886932776,listed as a Former Customer
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00527,Suspect,Retail,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.09929880086327554,38,343,False,False,0.11392675112275247,0.12032404207627967,5 logged sales contacts · 0 website visits in the 90 days to 2026-08-01 · 107 employees
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00018,Prospect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.041),False,,False,0.04088057695028009,278,568,True,True,0.04521592393009381,0.058029955787361205,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00418,Suspect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.055),False,,False,0.05528765249595287,147,180,True,False,0.06250432815985645,0.063755521642341,started a trial · 0 website visits in the 90 days to 2026-08-01
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00687,Prospect,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.066),False,,False,0.0663153776279458,106,138,True,True,0.07314236277893066,0.0763357782928497,8 website visits in the 90 days to 2026-08-01
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00392,Prospect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.060),False,,False,0.06009750825384082,124,171,False,True,0.046849631525165004,0.06009750825384082,"third-party intent score of 48, against a typical 25 · in Retail · 6 website visits in the 90 days to 2026-08-01"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01334,Suspect,Retail,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.08175445106980246,71,281,False,True,0.04725622728006421,0.060611767516801904,"third-party intent score of 55, against a typical 25 · in Retail · 0 website visits in the 90 days to 2026-08-01"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01064,Prospect,Retail,CALL_WITH_CAVEAT,"top tier; information is 94 days old, so treat the activity as historical",False,,True,0.18692811910966464,3,94,False,False,0.12375777807451874,0.13938878149495196,"third-party intent score of 62, against a typical 25 · 5 logged sales contacts · 0 website visits in the 90 days to 2026-08-01"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00776,Suspect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.058),False,,False,0.05839778385725003,127,118,False,True,0.06108467116330271,0.06230933514568194,"1909 employees · third-party intent score of 31, against a typical 25 · 0 website visits in the 90 days to 2026-08-01"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00423,Former Customer,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.049),False,,False,0.04941650725461197,170,95,False,True,0.04608960271064684,0.050253014886932776,"third-party intent score of 11, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01496,Former Customer,Retail,CALL_WITH_CAVEAT,"top tier; information is 113 days old, so treat the activity as historical",True,16.0,False,0.1093178941909934,27,113,False,True,0.08468023629730706,0.1093178941909934,"13 website visits in the 90 days to 2026-08-01 · third-party intent score of 38, against a typical 25 · in Retail"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00416,Prospect,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.047),False,,False,0.04693483750103312,195,70,False,False,0.04796581556325772,0.050119455763830645,"third-party intent score of 27, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00041,Prospect,Professional Services,HOLD,below the level where this model's ranking carries any signal (score 0.070),False,,False,0.07006174329264118,99,123,False,False,0.06544060935190295,0.06483686698203299,"started a trial · third-party intent score of 12, against a typical 25 · in Professional Services"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00625,Prospect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.041674142888495504,265,62,True,True,0.04608960271064684,0.04816326366723395,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00431,Prospect,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.072),False,,False,0.07158461603440144,93,73,True,False,0.08306975877418496,0.07718336629993228,6 logged sales contacts · in Manufacturing
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00498,Prospect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.057),False,,False,0.057175315707558697,133,263,False,True,0.06312497248117424,0.06591212836165154,started a trial · 3 people active in the trial
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00237,Suspect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.041921144569072595,258,83,True,True,0.04636150866164821,0.048446781882751117,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00362,Suspect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.049),False,,False,0.0486749335358182,175,75,False,False,0.0486749335358182,0.049379659842334306,"third-party intent score of 16, against a typical 25 · 3 logged sales contacts"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00228,Prospect,Healthcare,HOLD,below the level where this model's ranking carries any signal (score 0.043),False,,False,0.042932817864562246,241,72,True,False,0.04747503029634021,0.04816326366723395,2 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01129,Prospect,Manufacturing,CALL_WITH_CAVEAT,"top tier; information is 126 days old, so treat the activity as historical",True,13.0,False,0.11346219942801374,21,126,False,True,0.0470583256440241,0.049173324573055385,"third-party intent score of 78, against a typical 25 · 5 website visits in the 90 days to 2026-08-01 · in Manufacturing"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00539,Prospect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.04187260651576102,261,73,True,False,0.046308077867433996,0.053751474755006245,2 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00768,Prospect,Manufacturing,CALL_WITH_CAVEAT,"top tier; information is 213 days old, so treat the activity as historical",False,,True,0.1093010022519275,28,213,True,False,0.11998456517212076,0.12494742322445744,14 website visits in the 90 days to 2026-08-01 · started a trial · in Manufacturing
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00208,Prospect,Healthcare,HOLD,below the level where this model's ranking carries any signal (score 0.054),False,,False,0.054188462657601535,148,384,True,False,0.05984703702070056,0.06249911727909412,started a trial
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01027,Prospect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.041),False,,False,0.04088057695028009,279,347,True,True,0.04521592393009381,0.058029955787361205,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00752,Suspect,Professional Services,HOLD,below the level where this model's ranking carries any signal (score 0.043),False,,False,0.043172154381813155,238,133,False,False,0.0441243072986949,0.04611382029664017,"third-party intent score of 31, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01151,Prospect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.069),False,,False,0.06909317629678764,102,61,False,True,0.056860785747665704,0.07272356849355179,"third-party intent score of 8, against a typical 25 · started a trial · 0 website visits in the 90 days to 2026-08-01"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01459,Suspect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.069),False,,False,0.06935069797198619,101,93,False,False,0.08190665817818156,0.06935069797198619,7 logged sales contacts · 128 employees
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00183,Prospect,Retail,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.09390799678253292,49,447,False,True,0.048751849173706736,0.05824582980970403,"third-party intent score of 68, against a typical 25 · in Retail · 0 website visits in the 90 days to 2026-08-01"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00525,Prospect,Retail,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.08814372839602577,59,89,False,False,0.08999443267449211,0.11398357463824202,"3 people active in the trial · started a trial · third-party intent score of 28, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01092,Prospect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.041674142888495504,266,183,True,True,0.04608960271064684,0.05913589672651227,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00800,Suspect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.046),False,,False,0.0458414895354208,203,360,False,True,0.046849631525165004,0.06009750825384082,"third-party intent score of 32, against a typical 25 · 6 website visits in the 90 days to 2026-08-01"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01385,Prospect,Professional Services,HOLD,below the level where this model's ranking carries any signal (score 0.039),False,,False,0.03889707325698896,298,0,False,True,0.04303150895396505,0.0449740672629575,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00233,Prospect,Manufacturing,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.07996952485132162,72,161,False,True,0.0749399540255861,0.0782052306963067,"8 website visits in the 90 days to 2026-08-01 · third-party intent score of 22, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00778,Prospect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.051),False,,False,0.050896603887925856,159,675,False,False,0.04747503029634021,0.04816326366723395,"third-party intent score of 10, against a typical 25 · 2 logged sales contacts"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01352,Former Customer,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.061),False,,False,0.06079311905488056,121,96,True,False,0.06434988770785775,0.06343633076558884,started a trial · listed as a Former Customer · 3 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00966,Prospect,Retail,CALL_WITH_CAVEAT,"top tier; information is 207 days old, so treat the activity as historical",True,6.0,False,0.13351038899325313,12,207,False,True,0.07275579828076513,0.08649926227284249,"8 website visits in the 90 days to 2026-08-01 · third-party intent score of 52, against a typical 25 · in Retail"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00682,Former Customer,Healthcare,HOLD,below the level where this model's ranking carries any signal (score 0.059),False,,False,0.05936432942600208,125,383,False,False,0.06575898823186518,0.05929950657958536,4 logged sales contacts · listed as a Former Customer
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01185,Former Customer,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.046),False,,False,0.04553259304095147,207,69,False,False,0.04940472010605883,0.05106286736734789,listed as a Former Customer · 2 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00265,Suspect,Professional Services,CALL_WITH_CAVEAT,"top tier; information is 93 days old, so treat the activity as historical",True,7.0,False,0.1221454673454665,14,93,True,False,0.14356507432648913,0.131140093038664,5 logged sales contacts · 0 website visits in the 90 days to 2026-08-01 · started a trial
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00042,Prospect,Software,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.08824699546555363,58,617,False,False,0.09217280992011892,0.09134654740307009,"4 people active in the trial · started a trial · third-party intent score of 34, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01299,Suspect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.043),False,,False,0.04299880193329349,240,185,False,True,0.04501104925329573,0.05642306355156787,"third-party intent score of 32, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00359,Former Customer,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.056),False,,False,0.05614273861928683,141,94,False,True,0.04608960271064684,0.0467890608215348,"third-party intent score of 8, against a typical 25 · 0 website visits in the 90 days to 2026-08-01"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01429,Suspect,Software,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.08275530760158395,69,38,True,False,0.09584766541767402,0.08914384785341772,5 logged sales contacts · started a trial
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01293,Suspect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.052),False,,False,0.05204090366953759,155,224,False,False,0.0486749335358182,0.060611767516801904,"third-party intent score of 22, against a typical 25 · 2 logged sales contacts"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00876,Prospect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.042164407031944365,247,94,True,False,0.04775470041351147,0.047305865574958514,3 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01235,Prospect,Healthcare,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.04211633736574739,250,147,True,False,0.04657637152526574,0.04725222353561751,3 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01269,Suspect,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.060),False,,False,0.06040697035214475,122,598,False,True,0.06040697035214475,0.06308219876893124,"started a trial · third-party intent score of 15, against a typical 25 · in Manufacturing"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00701,Prospect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.043),False,,False,0.04274989369118982,243,69,False,True,0.04501104925329573,0.04274989369118982,"third-party intent score of 39, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00619,Prospect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.045),False,,False,0.044887585320497324,217,311,False,False,0.0486749335358182,0.044887585320497324,"third-party intent score of 48, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00124,Prospect,Healthcare,HOLD,below the level where this model's ranking carries any signal (score 0.047),False,,False,0.04725222353561751,188,107,False,True,0.04521592393009381,0.04725222353561751,"third-party intent score of 45, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00901,Prospect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.04211633736574739,251,117,True,False,0.04657637152526574,0.04725222353561751,2 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01193,Former Customer,Professional Services,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.04187422559363654,260,87,False,True,0.04512784016525198,0.04473158766779192,452 employees · listed as a Former Customer
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01349,Suspect,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.048),False,,False,0.04796175472597977,183,89,False,True,0.04589635135949855,0.04796175472597977,"third-party intent score of 36, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01283,Suspect,Retail,CALL_WITH_CAVEAT,"top tier; information is 122 days old, so treat the activity as historical",False,,True,0.1756819094801484,4,122,False,False,0.07263223670093191,0.08241325120959045,"third-party intent score of 61, against a typical 25 · 3 website visits in the 90 days to 2026-08-01 · 4 logged sales contacts"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00402,Prospect,Professional Services,HOLD,below the level where this model's ranking carries any signal (score 0.039),False,,False,0.038534870243063554,299,145,True,True,0.04366588560533657,0.04455789978742647,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00366,Suspect,Professional Services,HOLD,below the level where this model's ranking carries any signal (score 0.052),False,,False,0.05245428813947127,154,169,False,True,0.04303150895396505,0.0449740672629575,"third-party intent score of 12, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00629,Prospect,Retail,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.07502559996471315,86,31,True,True,0.08266988385239853,0.10493171050015164,9 website visits in the 90 days to 2026-08-01
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00080,Former Customer,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.047),False,,False,0.0470583256440241,194,79,False,True,0.0470583256440241,0.05130453901255728,"third-party intent score of 15, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00889,Prospect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.047),False,,False,0.04725222353561751,189,44,False,False,0.04521592393009381,0.04725222353561751,"third-party intent score of 42, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01225,Prospect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.047),False,,False,0.04657637152526574,198,53,False,False,0.04657637152526574,0.04725222353561751,"third-party intent score of 13, against a typical 25 · 3 logged sales contacts"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00470,Suspect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.041674142888495504,267,88,True,True,0.04608960271064684,0.05913589672651227,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00504,Prospect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.041),False,,False,0.04088057695028009,280,591,True,True,0.04521592393009381,0.04725222353561751,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00479,Prospect,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.066),False,,False,0.0663891527055778,105,100,False,True,0.0749399540255861,0.0712875351502652,8 website visits in the 90 days to 2026-08-01
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00805,Prospect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.041674142888495504,268,285,True,True,0.04608960271064684,0.04816326366723395,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00617,Prospect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.039),False,,False,0.03915665610199495,295,377,False,False,0.04300966100472777,0.05144587972151947,nothing stands out
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00586,Prospect,Healthcare,HOLD,below the level where this model's ranking carries any signal (score 0.046),False,,False,0.045573828573704685,206,157,False,False,0.04657637152526574,0.04725222353561751,"third-party intent score of 27, against a typical 25 · 2 logged sales contacts"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01354,Former Customer,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.043),False,,False,0.043495204267301246,233,113,True,True,0.04608960271064684,0.050253014886932776,listed as a Former Customer
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00433,Former Customer,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.057),False,,False,0.05675056282920454,136,515,False,True,0.057246904351564626,0.05675056282920454,"started a trial · in Manufacturing · third-party intent score of 36, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00962,Prospect,Software,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.09170971703162659,53,321,False,True,0.06469355425457383,0.06754497450466718,"third-party intent score of 58, against a typical 25 · started a trial"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00093,Prospect,Healthcare,HOLD,below the level where this model's ranking carries any signal (score 0.044),False,,False,0.04429563603191208,219,403,False,False,0.04636563196394619,0.045929222941666716,"third-party intent score of 28, against a typical 25 · 2 logged sales contacts"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00552,Prospect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.068),False,,False,0.06781443943149847,104,82,False,True,0.055794870024035784,0.058278512472688074,"third-party intent score of 10, against a typical 25 · started a trial"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00315,Suspect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.062),False,,False,0.062491824676382424,118,75,True,False,0.07263223670093191,0.08241325120959045,4 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00288,Suspect,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.046),False,,False,0.04604590978124484,202,67,False,True,0.0470583256440241,0.049173324573055385,"third-party intent score of 30, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00386,Prospect,Healthcare,HOLD,below the level where this model's ranking carries any signal (score 0.043),False,,False,0.04318694349159036,236,202,True,False,0.04775470041351147,0.048446781882751117,2 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00958,Former Customer,Manufacturing,RE_ENRICH,scores in the top tier but its information is 409 days old; refresh before calling,False,,False,0.11189924570400157,23,409,True,False,0.12401897745733012,0.1202427024566355,5 logged sales contacts · 0 website visits in the 90 days to 2026-08-01 · 106 employees
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01340,Prospect,Manufacturing,HOLD,below the level where this model's ranking carries any signal (score 0.056),False,,False,0.05568157707842572,143,147,False,False,0.0520930707696034,0.05160567040378141,"third-party intent score of 23, against a typical 25 · 460 employees · 3 logged sales contacts"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01415,Prospect,Professional Services,RE_ENRICH,scores in the top tier but its information is 437 days old; refresh before calling,False,,False,0.0978322737413732,39,437,True,False,0.11554948881371807,0.10525116949688389,9 logged sales contacts · started a trial · 143 employees
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01404,Suspect,Software,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.08423324074642272,64,105,True,True,0.09484883692413931,0.09032083985610216,9 website visits in the 90 days to 2026-08-01 · started a trial
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01165,Prospect,Healthcare,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.04211633736574739,252,120,True,False,0.04657637152526574,0.04725222353561751,2 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01386,Suspect,Healthcare,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.0934513979973762,50,355,False,True,0.08961143662129527,0.0934513979973762,"9 website visits in the 90 days to 2026-08-01 · third-party intent score of 36, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01416,Prospect,Professional Services,HOLD,below the level where this model's ranking carries any signal (score 0.071),False,,False,0.07104518709883523,94,189,False,False,0.07642024309649477,0.07096857167165134,"4 logged sales contacts · third-party intent score of 30, against a typical 25 · 7 website visits in the 90 days to 2026-08-01"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00067,Prospect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.058),False,,False,0.0575535356773308,130,183,False,False,0.04726042621333832,0.05750024955761577,"third-party intent score of 7, against a typical 25 · 3 logged sales contacts · 0 website visits in the 90 days to 2026-08-01"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00597,Suspect,Retail,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.04203954397404417,255,453,True,True,0.047614105545985226,0.05557141638500392,5 marketing leads
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01008,Prospect,Professional Services,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.08684647485124945,63,79,True,True,0.09557073246285988,0.09310373337224374,10 website visits in the 90 days to 2026-08-01 · 30 employees
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00728,Prospect,Software,CALL_NOW,top tier and current (73 days old),True,12.0,False,0.11565648147974569,20,73,False,True,0.10837849537846105,0.11292289808768276,"10 website visits in the 90 days to 2026-08-01 · 32 employees · third-party intent score of 9, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00732,Suspect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.04211633736574739,253,474,True,False,0.04657637152526574,0.04725222353561751,3 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00558,Prospect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.063),False,,False,0.06256893131831724,115,112,False,False,0.06315298147502531,0.06256893131831724,"started a trial · third-party intent score of 41, against a typical 25"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-00735,Prospect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.071),False,,False,0.07056994818026825,96,350,True,False,0.08190665817818156,0.07098367431962779,6 logged sales contacts · 103 employees
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01442,Prospect,Healthcare,HOLD,below the level where this model's ranking carries any signal (score 0.051),False,,False,0.05097705590606378,158,36,False,False,0.052091972845098436,0.05284342372656585,"7 website visits in the 90 days to 2026-08-01 · third-party intent score of 30, against a typical 25 · 2 logged sales contacts"
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01144,Suspect,Software,HOLD,below the level where this model's ranking carries any signal (score 0.043),False,,False,0.04318694349159036,237,35,True,False,0.04775470041351147,0.048446781882751117,2 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01287,Suspect,Financial Services,HOLD,below the level where this model's ranking carries any signal (score 0.042),False,,False,0.04211633736574739,254,37,True,False,0.04657637152526574,0.04725222353561751,3 logged sales contacts
d4d9ab11-d684-4412-aa31-92245e826041,2026-08-01,ACC-01289,Prospect,Financial Services,NURTURE,"middle of the range - worth a campaign, not a call",False,,False,0.08355112935570029,67,46,True,False,0.09675610966830406,0.0899950776683558,4 logged sales contacts · 0 website visits in the 90 days to 2026-08-01
